policy_id,insurance_price,minimal_payout,maximal_payout,duration_of_policy
824581,100,10000,493641,183
507971,150,15000,462914,105
302640,100,10000,496359,264
926923,200,20000,435902,45
149963,100,10000,436775,118
253044,50,5000,474028,71
635758,350,35000,483701,236
654314,50,5000,489519,198
349027,200,20000,432283,150
751623,50,5000,454265,204
998867,100,10000,402143,20
790181,150,15000,468425,100
816782,50,5000,447916,40
681616,100,10000,475433,31
516361,100,10000,416144,248
609779,350,35000,428648,253
103326,100,10000,491069,219
789768,200,20000,463870,303
686754,150,15000,472113,273
381695,350,35000,481640,178
238268,200,20000,417115,212
481618,100,10000,433730,128
225142,200,20000,435544,12
552212,50,5000,478259,213
753329,50,5000,446430,169
847189,350,35000,402958,264
266770,150,15000,428958,174
143948,100,10000,441144,70
677781,150,15000,493177,240
601506,200,20000,445448,67
564880,150,15000,466822,208
916676,50,5000,406823,119
841375,100,10000,454481,362
355628,200,20000,400377,93
801519,100,10000,499244,98
635199,200,20000,413733,332
437087,150,15000,486135,256
506069,50,5000,414340,328
128616,200,20000,482670,222
403222,100,10000,440568,172
807553,150,15000,483074,190
413496,200,20000,477184,307
499653,50,5000,499373,58
921685,100,10000,440111,48
853183,350,35000,441495,280
570605,200,20000,491787,234
413704,200,20000,416377,91
544962,200,20000,484835,128
748014,200,20000,467711,111
670568,350,35000,437169,286
360117,200,20000,428262,88
837252,200,20000,484476,212
935053,100,10000,470820,203
735692,100,10000,431553,17
588283,50,5000,498746,194
396030,150,15000,434392,239
467080,350,35000,461956,167
454396,350,35000,427125,360
961050,150,15000,430767,50
458898,100,10000,472994,309
308004,100,10000,434712,100
646003,150,15000,411841,97
844619,100,10000,413215,246
123311,100,10000,414267,231
343801,100,10000,477050,131
163715,50,5000,490972,7
225206,200,20000,475882,192
709012,200,20000,495609,50
754485,150,15000,462508,305
394891,200,20000,469371,177
524952,200,20000,466020,328
777675,150,15000,438939,248
585281,50,5000,464377,363
187788,100,10000,465903,83
979902,200,20000,427559,334
559799,150,15000,414290,15
752324,50,5000,480365,347
383624,350,35000,462102,271
182058,150,15000,445985,309
865688,150,15000,411492,276
809763,200,20000,450687,1
517650,200,20000,460677,213
157586,200,20000,466983,29
856847,350,35000,484670,128
734355,200,20000,434891,227
785093,350,35000,435017,317
847844,100,10000,448086,109
152402,150,15000,473373,346
554269,100,10000,409724,228
544265,150,15000,408200,52
975160,350,35000,412781,139
126522,50,5000,479507,116
713894,350,35000,446228,17
687089,100,10000,466936,46
438440,150,15000,405150,308
211910,50,5000,423309,38
542406,200,20000,432506,199
174223,200,20000,481779,267
367778,200,20000,466747,105
309970,150,15000,485552,227
229606,200,20000,435363,274
204225,50,5000,453262,177
173885,50,5000,441993,213
876788,100,10000,441353,198
964410,50,5000,453134,129
191642,150,15000,446558,107
493233,100,10000,404270,282
605710,100,10000,407350,129
169621,50,5000,479706,5
940612,50,5000,403379,179
900865,50,5000,488060,20
519305,50,5000,446784,234
415858,200,20000,458041,140
430313,200,20000,432763,3
427536,150,15000,476875,80
850720,100,10000,471052,334
570152,200,20000,497954,293
229537,200,20000,411610,222
172192,100,10000,414418,77
240920,150,15000,442873,133
859764,150,15000,473051,265
319270,150,15000,478227,24
769748,100,10000,423561,57
252257,350,35000,405817,328
983794,350,35000,469058,301
461627,100,10000,423870,48
418420,150,15000,489162,263
928385,350,35000,446205,27
424640,50,5000,401759,101
468807,350,35000,492721,10
631686,200,20000,412039,108
986732,350,35000,460638,278
274984,350,35000,417229,345
615283,350,35000,446171,175
172340,50,5000,485293,261
720335,200,20000,454540,52
615471,150,15000,453062,359
267940,350,35000,406706,14
936787,100,10000,440020,97
177230,200,20000,439204,125
993436,350,35000,436033,306
903742,200,20000,496377,65
634518,50,5000,498605,355
763101,200,20000,404928,308
451287,100,10000,445645,224
838721,150,15000,449412,304
598924,350,35000,441826,66
410137,350,35000,491969,179
222003,50,5000,431800,262
427671,100,10000,433594,303
388379,150,15000,470154,290
628412,150,15000,490143,266
483004,200,20000,448865,172
838451,350,35000,488742,91
780052,50,5000,434446,343
883056,200,20000,414259,1
591941,350,35000,460841,343
827659,350,35000,452630,134
172127,350,35000,420607,219
819452,150,15000,411436,270
697248,350,35000,463609,123
921343,50,5000,411093,280
230053,350,35000,463000,28
275895,150,15000,407188,278
704065,50,5000,452411,59
675738,100,10000,422818,56
408889,100,10000,409338,18
229504,150,15000,419021,97
317515,200,20000,433724,245
282967,200,20000,442586,294
346633,350,35000,490374,188
548714,50,5000,431329,229
319641,350,35000,401720,91
330104,100,10000,430671,200
371975,200,20000,434380,92
861542,50,5000,429085,234
867937,150,15000,433911,254
967789,50,5000,462534,52
163692,50,5000,414953,36
899036,350,35000,420441,270
706251,150,15000,452568,311
979365,50,5000,479537,138
185062,50,5000,452934,75
913398,150,15000,438274,215
267011,200,20000,457423,228
151472,100,10000,499446,154
344549,350,35000,420804,241
194730,50,5000,480176,64
682599,100,10000,423562,264
797618,50,5000,497811,163
167559,50,5000,403738,90
367411,50,5000,469209,356
273050,50,5000,467069,361
320368,350,35000,420629,49
740466,350,35000,437540,65
441691,150,15000,473817,32
608794,350,35000,479162,245
838415,350,35000,450415,190
780141,100,10000,478541,365
137609,350,35000,464219,174
668884,100,10000,419097,251
518591,350,35000,499078,364
631542,50,5000,458264,169
374799,100,10000,489929,338
750219,150,15000,410703,122
265885,100,10000,403586,226
221260,200,20000,460108,194
610278,200,20000,441410,322
831873,350,35000,428353,96
370613,350,35000,495997,305
779722,50,5000,419910,305
817749,350,35000,412210,305
464726,350,35000,430624,23
429276,350,35000,498727,70
189276,150,15000,489678,177
292057,100,10000,444379,206
522908,350,35000,467905,76
685312,150,15000,411678,219
470938,200,20000,415326,66
473708,150,15000,447962,281
109347,350,35000,418385,41
463639,100,10000,424271,70
509365,350,35000,473171,134
439667,50,5000,460868,355
544300,50,5000,432260,141
591244,50,5000,443538,87
393408,50,5000,417674,277
751922,350,35000,411682,279
590870,50,5000,417561,82
699525,350,35000,436896,196
882516,50,5000,406971,105
507767,100,10000,484780,84
733852,50,5000,482303,131
674223,100,10000,482456,325
217583,200,20000,452639,63
891041,100,10000,406330,209
657873,50,5000,416577,8
255784,350,35000,433352,205
949508,100,10000,433112,88
784658,200,20000,439228,219
521117,150,15000,445674,102
269378,350,35000,418917,360
491689,350,35000,460646,114
647644,350,35000,496918,110
738043,100,10000,494901,158
733582,50,5000,476829,327
679379,150,15000,471345,275
829475,200,20000,473607,30
227595,100,10000,445342,92
775919,100,10000,482039,57
826019,100,10000,445441,360
250501,50,5000,402273,311
331656,50,5000,460123,106
828012,200,20000,462396,162
466444,50,5000,412580,225
439667,100,10000,479426,54
618903,350,35000,419838,348
280804,50,5000,491053,131
900989,200,20000,453485,216
373844,50,5000,474306,313
762002,50,5000,496836,233
898433,350,35000,434879,155
545277,200,20000,415390,125
157881,50,5000,424793,85
597809,150,15000,476190,28
903381,350,35000,475197,66
790450,150,15000,450599,57
652226,150,15000,488466,79
116855,150,15000,446907,271
968483,50,5000,427192,160
315517,150,15000,421281,169
938952,100,10000,469085,280
747267,350,35000,418610,118
855723,200,20000,483252,91
273989,150,15000,492608,134
688026,350,35000,410586,155
888169,100,10000,486649,165
638402,200,20000,437375,332
993265,350,35000,448840,217
777784,100,10000,452764,86
781311,200,20000,467666,55
634214,100,10000,491043,9
814605,50,5000,431600,26
359275,200,20000,497519,95
216806,350,35000,475841,143
913670,150,15000,425757,188
628012,350,35000,478082,72
101871,150,15000,457031,50
892357,100,10000,427093,343
280939,50,5000,412398,196
278748,50,5000,426009,336
429252,100,10000,459593,47
323069,100,10000,456214,330
162227,150,15000,442550,334
807515,150,15000,471107,80
806222,150,15000,458904,224
692901,150,15000,477355,109
553003,100,10000,468906,127
588321,200,20000,405289,136
797015,150,15000,445521,307
853132,50,5000,457134,202
424273,150,15000,430499,319
275184,200,20000,429421,79
315915,50,5000,449034,90
457469,350,35000,425885,335
796090,200,20000,477084,96
496937,350,35000,427872,139
379547,100,10000,490444,78
932632,100,10000,428385,33
386890,150,15000,499514,287
928874,350,35000,415261,167
151525,50,5000,432985,287
704004,150,15000,407946,253
691110,50,5000,450350,260
546211,100,10000,459942,185
969702,200,20000,491356,161
783129,350,35000,492778,208
871417,350,35000,448127,236
924940,100,10000,453603,269
888300,200,20000,424167,153
347273,200,20000,424338,332
193839,200,20000,488603,190
467403,350,35000,405131,192
770452,50,5000,405689,131
160122,150,15000,400652,259
611432,50,5000,485261,47
699458,200,20000,480036,237
195648,200,20000,442017,348
511749,150,15000,408925,33
857774,100,10000,465235,136
268571,350,35000,436766,109
105131,200,20000,482961,71
891603,50,5000,436073,170
245834,100,10000,471020,192
649722,350,35000,405781,217
194091,350,35000,459267,180
531743,50,5000,457609,121
323192,200,20000,402144,162
477489,150,15000,452889,364
181988,350,35000,435194,349
934883,150,15000,458360,187
321528,350,35000,492004,100
518427,350,35000,400022,92
713064,200,20000,408479,110
768662,50,5000,458492,198
689193,50,5000,412523,352
512070,100,10000,437325,303
528576,200,20000,459020,54
830463,50,5000,469433,288
410739,200,20000,426261,332
327205,50,5000,403487,228
868630,200,20000,444796,217
257418,50,5000,449042,101
469175,350,35000,493695,359
597061,150,15000,433104,160
603878,50,5000,415951,356
795136,200,20000,433937,232
897246,200,20000,418113,321
494694,150,15000,446357,52
981267,350,35000,490141,142
791537,100,10000,458059,66
831618,350,35000,400114,356
411718,100,10000,412180,356
347939,150,15000,443321,11
777200,200,20000,411741,303
278174,150,15000,426830,299
178571,200,20000,472748,270
426080,50,5000,401156,305
475818,100,10000,435771,266
924013,150,15000,472083,129
920781,200,20000,471454,85
552168,150,15000,402503,191
399449,50,5000,485664,128
834437,200,20000,458435,308
555623,100,10000,481209,310
431195,350,35000,471172,172
907545,150,15000,417310,128
410135,100,10000,449701,218
792389,100,10000,410694,55
120855,150,15000,401361,145
323104,200,20000,481754,347
839410,350,35000,434010,53
250448,150,15000,445293,356
813632,150,15000,488726,233
220737,50,5000,453831,107
424167,50,5000,445509,259
801276,350,35000,403689,52
917787,350,35000,400596,326
754225,50,5000,479712,232
685888,150,15000,436675,327
961684,150,15000,450797,20
711266,200,20000,421293,241
938272,350,35000,498972,149
560468,100,10000,489647,203
623999,200,20000,436935,136
933502,200,20000,481867,121
918089,100,10000,402261,50
383219,350,35000,490276,239
143623,150,15000,426426,268
330453,150,15000,459300,65
716427,100,10000,411456,334
865177,200,20000,424078,149
605521,350,35000,467670,241
743207,350,35000,446146,293
832668,200,20000,449871,254
986782,200,20000,435167,319
282984,350,35000,443442,213
329066,150,15000,429854,194
494237,150,15000,408585,56
429498,350,35000,418142,353
635633,150,15000,408569,154
126117,350,35000,497895,29
936304,350,35000,408562,166
425465,50,5000,478512,188
923936,50,5000,468715,25
648180,100,10000,497395,142
306617,350,35000,460485,118
868792,100,10000,413843,103
877373,350,35000,443717,116
167453,150,15000,420009,361
822924,150,15000,452371,338
800180,350,35000,449504,277
782737,100,10000,479744,251
349375,200,20000,455215,158
699996,50,5000,454441,80
519794,100,10000,449127,341
341473,150,15000,416997,111
943090,350,35000,423812,345
857074,200,20000,410821,41
285148,150,15000,474867,165
103320,150,15000,444818,341
250535,50,5000,418706,62
930581,50,5000,436972,4
508593,350,35000,498337,331
883380,200,20000,494907,35
240454,100,10000,462498,38
153523,150,15000,468686,205
124006,100,10000,467420,276
156059,50,5000,429610,274
383537,50,5000,403309,260
108529,350,35000,439990,7
943123,50,5000,487842,56
562485,150,15000,469940,68
264067,50,5000,499540,313
430048,100,10000,453133,309
204070,50,5000,455357,294
497565,350,35000,497460,183
543043,150,15000,494497,243
663858,350,35000,410117,343
471349,350,35000,480712,36
677773,150,15000,447941,270
317512,350,35000,453567,48
685813,350,35000,468625,65
279553,350,35000,470696,18
228579,100,10000,472448,140
954271,150,15000,404973,322
416929,150,15000,400890,72
193001,100,10000,498613,363
767030,150,15000,465369,54
348339,50,5000,442103,49
730312,150,15000,491880,135
810557,150,15000,415689,141
120696,150,15000,440490,165
235129,200,20000,496474,237
747782,200,20000,429042,153
604372,50,5000,414794,109
816259,150,15000,481577,101
598412,200,20000,480456,162
580997,350,35000,492824,354
131889,50,5000,454260,40
922547,100,10000,410935,72
132511,100,10000,493222,121
143045,50,5000,446942,230
395745,150,15000,450071,301
839895,150,15000,471309,286
207703,350,35000,424508,123
424893,200,20000,404896,353
335821,100,10000,451359,43
297087,200,20000,448156,99
480828,100,10000,474256,59
888269,200,20000,487022,289
975695,350,35000,406266,211
997980,100,10000,494913,205
193078,200,20000,433674,169
830662,50,5000,417074,129
665965,150,15000,401219,18
964447,150,15000,410184,197
394623,150,15000,463745,101
214193,200,20000,488363,297
963913,350,35000,417514,341
690430,50,5000,415697,320
969287,350,35000,475883,81
466018,50,5000,449071,235
488901,100,10000,455272,110
256769,50,5000,425473,251
438259,150,15000,454519,88
175955,200,20000,406310,293
350950,100,10000,475257,77
954350,100,10000,470256,286
781030,100,10000,471939,253
697932,200,20000,470637,20
601981,50,5000,427918,187
217838,50,5000,454599,296
435220,50,5000,404839,62
214016,200,20000,415728,305
929675,50,5000,431099,80
878380,100,10000,489584,147
508300,100,10000,469426,364
167247,150,15000,404857,118
234188,50,5000,420858,156
671735,150,15000,415684,221
265711,200,20000,499789,170
650637,200,20000,423308,207
862881,50,5000,495476,293
571695,50,5000,403567,226
228318,150,15000,467192,20
355411,150,15000,467267,142
900547,100,10000,490340,281
695653,150,15000,490700,200
406530,100,10000,456534,5
142878,350,35000,415082,107
450391,200,20000,405046,234
567661,350,35000,497527,333
301844,350,35000,495748,353
453424,50,5000,491065,305
976905,100,10000,475290,231
822482,100,10000,414066,312
236070,150,15000,489880,47
566840,350,35000,462149,58
937544,150,15000,437403,184
536669,200,20000,489069,52
680857,200,20000,459098,238
236427,350,35000,449542,285
146159,150,15000,499765,281
312307,350,35000,459160,11
582651,50,5000,443247,264
709710,150,15000,469323,79
579803,150,15000,449036,163
344758,50,5000,460304,248
376834,200,20000,454459,315
255949,150,15000,450088,88
897300,50,5000,448795,271
216208,350,35000,451333,320
583292,150,15000,483570,206
470842,150,15000,476328,252
750261,200,20000,445847,49
932045,150,15000,401475,300
717402,50,5000,412406,197
351079,100,10000,425297,153
348959,150,15000,433883,191
392887,50,5000,443466,92
878608,100,10000,453641,225
874909,200,20000,473325,97
841371,150,15000,439819,171
261825,150,15000,421665,144
559469,100,10000,457323,178
884402,50,5000,429054,47
936132,100,10000,486322,80
768278,200,20000,486807,161
610795,100,10000,461948,335
660038,50,5000,469722,261
341723,200,20000,402830,249
523060,350,35000,421133,170
261871,150,15000,460668,118
204373,350,35000,477258,138
794680,150,15000,418865,2
873194,50,5000,414787,74
788570,350,35000,451155,53
921295,150,15000,439304,22
676151,200,20000,435232,24
255745,200,20000,450880,83
936121,50,5000,499149,37
425473,350,35000,487798,52
931578,150,15000,407294,292
305133,100,10000,492278,195
417605,200,20000,488206,187
916298,350,35000,473717,274
829166,200,20000,492356,361
553402,200,20000,441273,276
681520,50,5000,496146,365
431462,50,5000,467747,164
257170,350,35000,438667,348
971603,50,5000,496332,347
742392,200,20000,455312,153
663038,150,15000,455116,175
260283,100,10000,441581,18
508914,200,20000,487671,275
927832,200,20000,496392,346
266338,150,15000,499032,285
278878,200,20000,449754,254
724934,50,5000,499706,214
772265,200,20000,451212,30
247949,150,15000,428418,56
436877,50,5000,420141,213
552538,100,10000,468376,283
491948,100,10000,492248,365
147522,150,15000,410044,193
639391,200,20000,409524,137
366990,100,10000,486950,318
884756,100,10000,477350,314
613262,350,35000,492720,266
617159,50,5000,490264,169
587970,150,15000,450959,363
398784,50,5000,496214,245
675556,50,5000,438767,168
190753,50,5000,427897,189
209442,50,5000,488038,44
744457,350,35000,482507,104
593759,50,5000,481357,215
826723,100,10000,414380,14
494201,100,10000,403585,318
165018,100,10000,477327,45
136735,100,10000,415220,179
167561,350,35000,466038,73
406423,350,35000,448192,275
735347,150,15000,463453,189
338101,50,5000,433640,320
594838,50,5000,468895,19
326528,100,10000,465991,90
895088,350,35000,441129,341
639658,350,35000,438379,28
683446,50,5000,415995,165
146479,50,5000,410999,48
170610,350,35000,484666,195
616057,50,5000,429503,182
469970,350,35000,422659,82
671778,350,35000,423897,348
899367,350,35000,430989,345
968876,150,15000,400079,115
175736,350,35000,423781,13
748750,150,15000,449494,246
667837,100,10000,457249,30
417747,150,15000,458709,255
639208,350,35000,492276,365
661573,150,15000,484239,311
485695,50,5000,429783,244
766694,150,15000,473130,40
163945,150,15000,403709,184
452552,350,35000,424211,51
342479,100,10000,459537,149
598096,50,5000,413947,12
873815,350,35000,481257,91
988016,150,15000,465456,301
832012,350,35000,415027,143
552329,150,15000,426454,308
837425,200,20000,476860,142
309511,100,10000,437684,347
575400,200,20000,441243,205
817718,350,35000,447168,265
279753,200,20000,418278,141
911652,150,15000,427239,213
933646,150,15000,472710,169
105130,350,35000,441955,251
703181,200,20000,402971,39
363158,200,20000,489153,79
509422,150,15000,499130,330
905124,350,35000,423256,341
752784,50,5000,493065,307
452260,100,10000,435012,357
199002,50,5000,444980,57
187519,200,20000,461876,107
449178,200,20000,481396,92
519243,200,20000,453345,22
574764,350,35000,420663,187
191071,200,20000,427907,233
434544,50,5000,407431,263
510385,100,10000,425531,198
242866,100,10000,412544,122
863758,100,10000,426752,245
871817,50,5000,458397,82
635570,200,20000,470049,171
898024,200,20000,477408,180
288299,100,10000,428341,205
534785,350,35000,438353,190
123809,150,15000,499674,343
289552,50,5000,496940,47
891296,150,15000,401542,278
573163,150,15000,409883,324
555865,200,20000,493631,359
984303,350,35000,488532,22
719541,50,5000,414345,3
445601,50,5000,445491,56
449673,200,20000,429470,55
287790,350,35000,446402,50
861274,50,5000,424117,133
771844,100,10000,415568,145
135296,50,5000,476017,198
994755,100,10000,463438,192
527116,150,15000,458699,149
477910,200,20000,475418,356
641063,50,5000,468704,108
793896,350,35000,442279,299
801473,100,10000,486370,63
717234,200,20000,429886,135
939819,100,10000,487958,5
907311,350,35000,462655,179
256537,200,20000,458664,132
133569,50,5000,457196,45
162184,100,10000,419244,66
741509,350,35000,418511,84
885995,100,10000,458802,10
381840,100,10000,443527,362
950806,100,10000,436152,171
989009,100,10000,404113,295
922731,100,10000,496066,243
989125,200,20000,466050,106
165945,200,20000,409449,75
258060,100,10000,484715,263
494739,350,35000,487836,54
134726,150,15000,471121,18
368029,100,10000,448818,75
445742,150,15000,485832,25
855259,350,35000,456245,308
901483,150,15000,499823,209
128131,100,10000,450912,363
858588,50,5000,481461,122
218184,150,15000,453340,59
898307,150,15000,429665,289
732012,350,35000,419092,44
423947,350,35000,406585,236
258444,150,15000,433891,76
384617,50,5000,458016,333
584985,150,15000,405449,320
718369,100,10000,461138,112
280994,50,5000,429348,299
391527,200,20000,429014,79
765025,150,15000,449393,116
552830,150,15000,494199,240
540397,100,10000,402738,122
268566,350,35000,438021,139
761434,350,35000,449986,264
868956,100,10000,469500,142
281422,100,10000,448511,192
622218,150,15000,474589,254
551438,350,35000,455057,240
272741,150,15000,407159,320
982977,100,10000,457364,106
881954,50,5000,495074,166
211629,150,15000,470042,185
487340,350,35000,419629,359
963476,350,35000,436817,8
985189,50,5000,493062,133
459943,200,20000,455149,126
320573,50,5000,496688,324
819042,150,15000,424691,252
136363,50,5000,456829,340
214372,200,20000,479787,180
259010,150,15000,407460,343
513859,100,10000,424387,200
392157,50,5000,484263,227
480992,150,15000,445992,330
574136,200,20000,460898,32
464263,350,35000,445448,253
429387,200,20000,400334,338
319318,200,20000,476895,191
598018,50,5000,454969,71
702655,50,5000,422843,352
770628,100,10000,436781,185
797963,50,5000,449428,252
761754,150,15000,485014,48
783826,350,35000,491089,201
492763,200,20000,415094,356
852795,150,15000,419204,224
503708,100,10000,451720,116
721575,50,5000,488695,199
354508,150,15000,454371,130
648807,100,10000,415496,230
230529,50,5000,412078,295
119596,100,10000,409250,260
263554,150,15000,409678,218
450305,200,20000,429743,96
977983,150,15000,407735,276
780153,200,20000,464431,118
991761,350,35000,457066,12
123627,100,10000,416117,239
642376,350,35000,455972,38
623217,100,10000,401926,233
114756,150,15000,485844,254
303525,100,10000,470876,44
157309,150,15000,454308,152
745756,350,35000,467936,136
763010,350,35000,440538,190
554553,350,35000,412398,329
511098,350,35000,487750,17
965245,150,15000,420948,91
420446,350,35000,400673,71
128785,350,35000,423586,284
847737,150,15000,401759,69
253774,150,15000,481766,89
609281,150,15000,443546,239
128723,150,15000,443891,93
609907,100,10000,460421,348
974991,100,10000,495533,79
524603,200,20000,483780,35
943566,150,15000,458521,32
228539,150,15000,496702,185
860873,100,10000,440226,55
756047,200,20000,439162,284
615780,200,20000,435936,194
834245,350,35000,462213,316
450718,150,15000,477333,355
358536,50,5000,408059,278
621154,350,35000,494912,157
701029,200,20000,444342,315
484771,50,5000,462235,98
798813,150,15000,493910,269
696989,200,20000,439899,15
921407,100,10000,472536,336
139729,150,15000,449987,111
929301,100,10000,434698,255
743078,200,20000,469096,59
717520,100,10000,423043,23
897719,200,20000,404499,225
733307,200,20000,412999,309
172961,350,35000,452820,75
815830,100,10000,450004,201
776057,50,5000,465852,326
111310,100,10000,433205,148
552672,350,35000,455451,243
297828,150,15000,408328,43
119832,150,15000,428629,224
664437,150,15000,479586,323
719294,200,20000,498906,304
434616,100,10000,431861,195
909763,100,10000,452181,209
763245,50,5000,424652,156
188444,350,35000,464823,171
667902,350,35000,492480,350
741311,150,15000,499791,144
895615,200,20000,461021,260
927131,150,15000,480088,220
841111,50,5000,484409,174
533901,100,10000,435371,291
666325,200,20000,448743,146
249082,100,10000,484012,157
109514,50,5000,478280,300
184490,150,15000,421083,252
462336,50,5000,469587,176
774465,50,5000,451935,7
538855,200,20000,429856,285
338334,100,10000,466068,43
971547,350,35000,498750,196
290976,150,15000,460163,191
582695,150,15000,450263,285
967374,50,5000,443052,108
888815,200,20000,412699,34
911692,100,10000,489185,43
498193,350,35000,485852,148
173115,200,20000,401964,141
562387,200,20000,416190,356
179751,200,20000,479077,43
348050,200,20000,482200,352
506490,350,35000,433378,259
385954,150,15000,401245,86
710067,100,10000,497688,251
192963,350,35000,460318,209
235384,50,5000,413488,44
391108,200,20000,418677,217
300107,50,5000,457132,284
308718,150,15000,411864,146
596381,50,5000,458048,180
963322,200,20000,441031,102
896663,50,5000,467783,175
690228,100,10000,438508,285
894126,350,35000,412252,71
198437,350,35000,432875,87
532839,350,35000,459052,183
518023,200,20000,489092,156
835715,50,5000,402496,22
260853,200,20000,445548,245
752727,350,35000,431836,82
896416,150,15000,495690,167
790321,100,10000,451007,308
307977,200,20000,472497,87
185024,100,10000,465393,101
134185,350,35000,489508,176
697952,350,35000,404289,135
900463,100,10000,463469,280
815278,200,20000,433808,246
616883,350,35000,443742,178
479717,150,15000,477005,270
171887,200,20000,436062,229
224757,200,20000,412843,134
408571,150,15000,417937,310
673797,150,15000,446134,9
333777,100,10000,488296,68
109602,100,10000,465149,233
259729,150,15000,434042,350
581533,150,15000,419916,169
629492,200,20000,487792,353
670985,200,20000,436213,125
485533,150,15000,433144,141
111574,350,35000,441203,305
818095,150,15000,416142,94
717350,100,10000,402845,284
456782,350,35000,405753,232
859072,200,20000,464769,142
282492,150,15000,441192,344
554902,50,5000,415504,235
335074,100,10000,467274,30
550043,100,10000,424897,193
138830,350,35000,466010,136
744508,150,15000,434023,306
522892,100,10000,498750,182
113136,50,5000,440894,261
883722,200,20000,470719,133
524061,350,35000,490719,182
290911,50,5000,415136,130
757857,50,5000,448686,171
264709,350,35000,441593,75
768515,200,20000,444201,209
288049,200,20000,475965,105
954566,350,35000,408101,29
794722,350,35000,433007,346
971758,150,15000,481089,266
748509,200,20000,476962,324
624681,350,35000,489063,65
785943,50,5000,456706,56
588092,200,20000,492558,148
134725,350,35000,480472,4
345547,100,10000,446805,125
227663,350,35000,467867,76
222326,150,15000,449925,19
128975,50,5000,489453,344
840166,50,5000,400330,125
134842,150,15000,431049,189
528739,50,5000,413192,166
798388,100,10000,402183,161
724402,350,35000,421232,152
