pesel,name,birth_date,phone_number,city,address,email
58122329512,Marian Wróbel,1958-12-23,48614993311,Warszawa,ul. Grójecka 85,marian.wróbel@gmail.com
51012610440,Małgorzata Piotrowska,1951-01-26,48769843821,Poznań,Al. Solidarności 39,małgorzata.piotrowska@gmail.com
77101506135,Cezary Wójcik,1977-10-15,48754516673,Warszawa,ul. Jana Pawła II 9,cezary.wójcik@gmail.com
46080200390,Aleksander Witkowski,1946-08-02,48553243989,Gdańsk,Al. Armii Ludowej 7,aleksander.witkowski@gmail.com
93122537020,Justyna Michalska,1993-12-25,48527796499,Kraków,Al. Armii Ludowej 88,justyna.michalska@gmail.com
99040173153,Jerzy Dąbrowski,1999-04-01,48534691764,Łódź,ul. Piotrkowska 67,jerzy.dąbrowski@gmail.com
80040882800,Justyna Lewandowska,1980-04-08,48692640305,Łódź,ul. Jana Pawła II 51,justyna.lewandowska@gmail.com
42052764226,Marta Wiśniewska,1942-05-27,48639568948,Kraków,ul. Nowy Świat 68,marta.wiśniewska@gmail.com
69051419988,Katarzyna Kwiatkowska,1969-05-14,48795799609,Poznań,ul. Targowa 52,katarzyna.kwiatkowska@gmail.com
51072710337,Andrzej Wójcik,1951-07-27,48551275677,Kraków,Al. Zieleniecka 37,andrzej.wójcik@gmail.com
77081322145,Amelia Ostrowska,1977-08-13,48586777976,Gdańsk,ul. Puławska 80,amelia.ostrowska@gmail.com
47020890345,Izabela Ostrowska,1947-02-08,48668171809,Poznań,Al. Krakowska 45,izabela.ostrowska@gmail.com
96082845613,Daniel Rutkowski,1996-08-28,48797346029,Gdańsk,Al. Jana III Sobieskiego 99,daniel.rutkowski@gmail.com
71100327533,Franciszek Kaczmarek,1971-10-03,48678601646,Warszawa,Al. Jana III Sobieskiego 64,franciszek.kaczmarek@gmail.com
97120956863,Karolina Michalak,1997-12-09,48595010318,Poznań,ul. Świętokrzyska 15,karolina.michalak@gmail.com
00302189861,Helena Zając,2000-10-21,48634185531,Kraków,ul. Jana Pawła II 77,helena.zając@gmail.com
43042510540,Alicja Zielińska,1943-04-25,48786582905,Warszawa,ul. Mokotowska 12,alicja.zielińska@gmail.com
03211876437,Marian Kowalski,2003-01-18,48764352220,Kraków,ul. Długa 56,marian.kowalski@gmail.com
58091285200,Laura Nowak,1958-09-12,48541599061,Poznań,ul. Krakowskie Przedmieście 60,laura.nowak@gmail.com
68061474169,Beata Grabowska,1968-06-14,48595644419,Łódź,Al. Armii Ludowej 82,beata.grabowska@gmail.com
65010594198,Józef Michalak,1965-01-05,48765278762,Gdańsk,ul. Chmielna 21,józef.michalak@gmail.com
96101338928,Kamila Kowalczyk,1996-10-13,48796364482,Poznań,ul. Wspólna 59,kamila.kowalczyk@gmail.com
42081683228,Izabela Tomaszewska,1942-08-16,48546545847,Gdańsk,Al. Wilanowska 16,izabela.tomaszewska@gmail.com
53090964383,Edyta Wiśniewska,1953-09-09,48597645958,Kraków,ul. Mokotowska 25,edyta.wiśniewska@gmail.com
56122495291,Karol Dudek,1956-12-24,48538672475,Gdańsk,ul. Nowy Świat 90,karol.dudek@gmail.com
67042624458,Aleksander Szewczyk,1967-04-26,48717219083,Gdańsk,ul. Długa 85,aleksander.szewczyk@gmail.com
76081086255,Eryk Jaworski,1976-08-10,48602505460,Kraków,Al. Wojska Polskiego 63,eryk.jaworski@gmail.com
53080677936,Jan Wójcik,1953-08-06,48529739893,Kraków,ul. Grójecka 26,jan.wójcik@gmail.com
43041377504,Elżbieta Pawłowska,1943-04-13,48722697271,Gdańsk,ul. Złota 28,elżbieta.pawłowska@gmail.com
81031437791,Filip Krawczyk,1981-03-14,48625724603,Poznań,ul. Złota 9,filip.krawczyk@gmail.com
69080254046,Joanna Pawłowska,1969-08-02,48694357328,Gdańsk,ul. Marszałkowska 25,joanna.pawłowska@gmail.com
41021385356,Bartłomiej Nowicki,1941-02-13,48517547572,Gdańsk,Al. Solidarności 40,bartłomiej.nowicki@gmail.com
74120345929,Agnieszka Jankowska,1974-12-03,48639123731,Gdańsk,ul. Puławska 50,agnieszka.jankowska@gmail.com
98062184259,Grzegorz Kamiński,1998-06-21,48502832940,Łódź,Al. Krakowska 39,grzegorz.kamiński@gmail.com
93040275969,Marianna Wiśniewska,1993-04-02,48603720912,Gdańsk,Al. Armii Ludowej 90,marianna.wiśniewska@gmail.com
90021700612,Andrzej Piotrowski,1990-02-17,48764633561,Łódź,ul. Marszałkowska 99,andrzej.piotrowski@gmail.com
42031075015,Edward Kowalczyk,1942-03-10,48673516068,Kraków,Al. Wojska Polskiego 27,edward.kowalczyk@gmail.com
66110736486,Helena Pietrzak,1966-11-07,48770750304,Gdańsk,Al. Jerozolimskie 89,helena.pietrzak@gmail.com
73110251176,Jarosław Kozłowski,1973-11-02,48584564591,Gdańsk,ul. Krakowskie Przedmieście 61,jarosław.kozłowski@gmail.com
00221387818,Cezary Wojciechowski,2000-02-13,48737105091,Poznań,ul. Wspólna 20,cezary.wojciechowski@gmail.com
96092151287,Bogumiła Pietrzak,1996-09-21,48663676671,Łódź,ul. Grójecka 80,bogumiła.pietrzak@gmail.com
64102809114,Mariusz Tomaszewski,1964-10-28,48567169287,Gdańsk,Al. Stanów Zjednoczonych 34,mariusz.tomaszewski@gmail.com
03261769701,Aneta Jankowska,2003-06-17,48707074319,Warszawa,ul. Złota 85,aneta.jankowska@gmail.com
67092775333,Adrian Woźniak,1967-09-27,48795281424,Kraków,Al. Niepodległości 44,adrian.woźniak@gmail.com
88081248726,Irena Jankowska,1988-08-12,48693504232,Poznań,ul. Mokotowska 53,irena.jankowska@gmail.com
48091075020,Aleksandra Dudek,1948-09-10,48797045863,Poznań,Al. KEN 29,aleksandra.dudek@gmail.com
94033062740,Anita Michalak,1994-03-30,48719837188,Kraków,ul. Krakowskie Przedmieście 82,anita.michalak@gmail.com
78120471943,Beata Stępień,1978-12-04,48791043254,Łódź,Al. Niepodległości 69,beata.stępień@gmail.com
95060546715,Krzysztof Ostrowski,1995-06-05,48623536993,Łódź,Al. Prymasa Tysiąclecia 74,krzysztof.ostrowski@gmail.com
68011760700,Jadwiga Dudek,1968-01-17,48593403632,Łódź,Al. Prymasa Tysiąclecia 15,jadwiga.dudek@gmail.com
44040729057,Józef Kaczmarek,1944-04-07,48676579878,Kraków,Al. Armii Ludowej 87,józef.kaczmarek@gmail.com
95110154556,Adam Szewczyk,1995-11-01,48503362781,Poznań,ul. Wspólna 64,adam.szewczyk@gmail.com
45110913295,Antoni Walczak,1945-11-09,48688661804,Poznań,ul. Nowy Świat 54,antoni.walczak@gmail.com
46010744257,Bolesław Jaworski,1946-01-07,48714837672,Kraków,ul. Grójecka 9,bolesław.jaworski@gmail.com
61021726157,Bartosz Majewski,1961-02-17,48541097585,Warszawa,ul. Grójecka 44,bartosz.majewski@gmail.com
06270431850,Mariusz Wójcik,2006-07-04,48563057178,Łódź,ul. Jana Pawła II 17,mariusz.wójcik@gmail.com
89052009465,Kazimiera Mazur,1989-05-20,48531363806,Łódź,ul. Żwirki i Wigury 38,kazimiera.mazur@gmail.com
91102587852,Hubert Michalak,1991-10-25,48677435883,Gdańsk,ul. Długa 44,hubert.michalak@gmail.com
61082599619,Edward Michalski,1961-08-25,48804915610,Łódź,Al. Solidarności 23,edward.michalski@gmail.com
75011887432,Krzysztof Woźniak,1975-01-18,48511860916,Kraków,ul. Nowy Świat 82,krzysztof.woźniak@gmail.com
82032719824,Ewa Majewska,1982-03-27,48604664259,Łódź,Al. Jana III Sobieskiego 25,ewa.majewska@gmail.com
94040464003,Ewa Baran,1994-04-04,48557521715,Poznań,ul. Wspólna 97,ewa.baran@gmail.com
58010789257,Jan Sikora,1958-01-07,48674391466,Kraków,ul. Świętokrzyska 81,jan.sikora@gmail.com
83101605934,Emil Zając,1983-10-16,48619876116,Gdańsk,Al. Wojska Polskiego 93,emil.zając@gmail.com
55092803570,Marian Zając,1955-09-28,48779122658,Gdańsk,Al. Armii Ludowej 69,marian.zając@gmail.com
55032976872,Bolesław Michalak,1955-03-29,48787100325,Kraków,Al. Niepodległości 25,bolesław.michalak@gmail.com
60070934168,Ewa Majewska,1960-07-09,48520909491,Poznań,ul. Puławska 17,ewa.majewska@gmail.com
44060958419,Adrian Szewczyk,1944-06-09,48518326300,Kraków,ul. Długa 28,adrian.szewczyk@gmail.com
62062026325,Danuta Zalewska,1962-06-20,48792601232,Poznań,ul. Długa 29,danuta.zalewska@gmail.com
58061949994,Cyprian Pawlak,1958-06-19,48781052762,Kraków,Al. Waszyngtona 23,cyprian.pawlak@gmail.com
80122142495,Lech Pawłowski,1980-12-21,48697129816,Poznań,ul. Chmielna 25,lech.pawłowski@gmail.com
44012835881,Karolina Majewska,1944-01-28,48527129715,Warszawa,Al. Krakowska 40,karolina.majewska@gmail.com
91070570544,Dorota Michalska,1991-07-05,48699139607,Gdańsk,ul. Nowy Świat 44,dorota.michalska@gmail.com
43080344644,Hanna Nowicka,1943-08-03,48526824040,Łódź,ul. Nowy Świat 48,hanna.nowicka@gmail.com
02301360018,Henryk Mazur,2002-10-13,48563373425,Gdańsk,ul. Piotrkowska 16,henryk.mazur@gmail.com
55082639112,Błażej Szymański,1955-08-26,48780062090,Gdańsk,Al. Rzeczypospolitej 24,błażej.szymański@gmail.com
43092748249,Jadwiga Zając,1943-09-27,48624959204,Gdańsk,Al. Wilanowska 71,jadwiga.zając@gmail.com
78081951470,Karol Woźniak,1978-08-19,48538913622,Kraków,Al. Krakowska 85,karol.woźniak@gmail.com
53032312331,Marek Zieliński,1953-03-23,48608023589,Warszawa,Al. Rzeczypospolitej 2,marek.zieliński@gmail.com
84091475118,Cezary Michalski,1984-09-14,48619378116,Kraków,ul. Marszałkowska 47,cezary.michalski@gmail.com
67042533101,Amelia Nowicka,1967-04-25,48653171400,Łódź,Al. Waszyngtona 77,amelia.nowicka@gmail.com
67011218992,Krzysztof Olszewski,1967-01-12,48677853684,Kraków,ul. Puławska 97,krzysztof.olszewski@gmail.com
79060431185,Lidia Pawlak,1979-06-04,48515755860,Kraków,ul. Żwirki i Wigury 16,lidia.pawlak@gmail.com
63121769609,Lucyna Woźniak,1963-12-17,48816867549,Warszawa,Al. Solidarności 62,lucyna.woźniak@gmail.com
93040285757,Adam Wróblewski,1993-04-02,48561194337,Kraków,ul. Świętokrzyska 95,adam.wróblewski@gmail.com
73091047179,Marian Rutkowski,1973-09-10,48585134051,Poznań,Al. Jerozolimskie 83,marian.rutkowski@gmail.com
64063064618,Cezary Malinowski,1964-06-30,48616785810,Warszawa,ul. Jana Pawła II 26,cezary.malinowski@gmail.com
77100126004,Aleksandra Krawczyk,1977-10-01,48526106726,Gdańsk,ul. Złota 8,aleksandra.krawczyk@gmail.com
03272805119,Jarosław Michalak,2003-07-28,48632211720,Poznań,Al. Solidarności 23,jarosław.michalak@gmail.com
96100455899,Eryk Olszewski,1996-10-04,48760021614,Łódź,ul. Marszałkowska 6,eryk.olszewski@gmail.com
81083150235,Adam Kaczmarek,1981-08-31,48784231458,Poznań,ul. Wspólna 33,adam.kaczmarek@gmail.com
65051130986,Bogumiła Sikora,1965-05-11,48812864872,Łódź,Al. Krakowska 62,bogumiła.sikora@gmail.com
04221306798,Kacper Wiśniewski,2004-02-13,48733892766,Warszawa,Al. Zieleniecka 14,kacper.wiśniewski@gmail.com
52060378975,Mateusz Nowakowski,1952-06-03,48739353752,Gdańsk,ul. Grójecka 67,mateusz.nowakowski@gmail.com
64112891138,Krzysztof Stępień,1964-11-28,48629752426,Kraków,ul. Jana Pawła II 4,krzysztof.stępień@gmail.com
51012765966,Halina Kowalczyk,1951-01-27,48641340480,Poznań,ul. Piotrkowska 71,halina.kowalczyk@gmail.com
63092822044,Monika Woźniak,1963-09-28,48652038527,Gdańsk,ul. Długa 35,monika.woźniak@gmail.com
60030177378,Emil Wójcik,1960-03-01,48701841912,Gdańsk,Al. Prymasa Tysiąclecia 1,emil.wójcik@gmail.com
72123165863,Nina Wójcik,1972-12-31,48513950881,Gdańsk,ul. Mokotowska 46,nina.wójcik@gmail.com
91022142092,Cyprian Majewski,1991-02-21,48760413959,Kraków,Al. Niepodległości 100,cyprian.majewski@gmail.com
92060453182,Lidia Wojciechowska,1992-06-04,48531493077,Poznań,Al. Jana III Sobieskiego 10,lidia.wojciechowska@gmail.com
58031016378,Lech Szewczyk,1958-03-10,48777816762,Kraków,Al. Niepodległości 40,lech.szewczyk@gmail.com
49112657661,Katarzyna Krawczyk,1949-11-26,48801369739,Łódź,Al. Waszyngtona 40,katarzyna.krawczyk@gmail.com
01292753694,Ignacy Olszewski,2001-09-27,48714475607,Gdańsk,Al. Armii Ludowej 40,ignacy.olszewski@gmail.com
40080683249,Aleksandra Zielińska,1940-08-06,48727802711,Kraków,Al. Jerozolimskie 1,aleksandra.zielińska@gmail.com
53072584554,Arkadiusz Krawczyk,1953-07-25,48540332979,Warszawa,Al. Armii Ludowej 14,arkadiusz.krawczyk@gmail.com
54103082023,Lidia Górska,1954-10-30,48676627719,Kraków,ul. Nowy Świat 6,lidia.górska@gmail.com
75060309486,Beata Król,1975-06-03,48514123320,Łódź,ul. Jana Pawła II 19,beata.król@gmail.com
06252829583,Gabriela Majewska,2006-05-28,48793697428,Łódź,Al. Wojska Polskiego 72,gabriela.majewska@gmail.com
40081472011,Jarosław Zalewski,1940-08-14,48561621168,Gdańsk,Al. Waszyngtona 19,jarosław.zalewski@gmail.com
73070714083,Amelia Pietrzak,1973-07-07,48616698493,Łódź,ul. Grójecka 29,amelia.pietrzak@gmail.com
75072911413,Dominik Jaworski,1975-07-29,48659788676,Gdańsk,ul. Marszałkowska 81,dominik.jaworski@gmail.com
94020609521,Janina Wróbel,1994-02-06,48614731740,Kraków,Al. Krakowska 98,janina.wróbel@gmail.com
50010758800,Bogumiła Kwiatkowska,1950-01-07,48624366279,Łódź,Al. Zieleniecka 17,bogumiła.kwiatkowska@gmail.com
91042145844,Edyta Michalska,1991-04-21,48795991458,Warszawa,ul. Marszałkowska 83,edyta.michalska@gmail.com
02252450099,Jacek Zając,2002-05-24,48610722942,Gdańsk,ul. Jana Pawła II 72,jacek.zając@gmail.com
80092513789,Lucyna Szymańska,1980-09-25,48722302227,Warszawa,Al. Jerozolimskie 68,lucyna.szymańska@gmail.com
83110180916,Hubert Lewandowski,1983-11-01,48622449783,Warszawa,Al. Jerozolimskie 67,hubert.lewandowski@gmail.com
43101666104,Bożena Nowakowska,1943-10-16,48767856342,Kraków,Al. Zieleniecka 18,bożena.nowakowska@gmail.com
48031029948,Karolina Woźniak,1948-03-10,48609761153,Kraków,ul. Mokotowska 61,karolina.woźniak@gmail.com
06271792910,Marek Pawłowski,2006-07-17,48559651902,Warszawa,Al. Armii Ludowej 51,marek.pawłowski@gmail.com
77073188234,Kajetan Wójcik,1977-07-31,48506128498,Kraków,Al. Niepodległości 36,kajetan.wójcik@gmail.com
80041419234,Jan Sikora,1980-04-14,48701919280,Kraków,ul. Targowa 56,jan.sikora@gmail.com
55042963310,Gabriel Nowak,1955-04-29,48573289716,Gdańsk,Al. Krakowska 36,gabriel.nowak@gmail.com
83122005483,Kinga Szymańska,1983-12-20,48732814041,Gdańsk,ul. Puławska 77,kinga.szymańska@gmail.com
73052624979,Eryk Michalski,1973-05-26,48523425593,Łódź,Al. Armii Ludowej 10,eryk.michalski@gmail.com
98040385575,Karol Kwiatkowski,1998-04-03,48586772420,Gdańsk,ul. Jana Pawła II 82,karol.kwiatkowski@gmail.com
69040488629,Joanna Wróblewska,1969-04-04,48588645452,Warszawa,Al. Armii Ludowej 53,joanna.wróblewska@gmail.com
05222093896,Hubert Nowakowski,2005-02-20,48506179860,Gdańsk,Al. Jerozolimskie 83,hubert.nowakowski@gmail.com
83122988643,Danuta Kozłowska,1983-12-29,48660672966,Poznań,Al. Wilanowska 33,danuta.kozłowska@gmail.com
96062506398,Daniel Adamczyk,1996-06-25,48586137416,Gdańsk,Al. KEN 21,daniel.adamczyk@gmail.com
51011727387,Edyta Szewczyk,1951-01-17,48579965833,Łódź,Al. Krakowska 70,edyta.szewczyk@gmail.com
59122485367,Bogumiła Pietrzak,1959-12-24,48507810448,Gdańsk,ul. Puławska 72,bogumiła.pietrzak@gmail.com
02212502884,Laura Wójcik,2002-01-25,48738465986,Poznań,ul. Żwirki i Wigury 54,laura.wójcik@gmail.com
04302712771,Arkadiusz Kwiatkowski,2004-10-27,48764244671,Kraków,ul. Świętokrzyska 16,arkadiusz.kwiatkowski@gmail.com
66010983724,Kazimiera Wojciechowska,1966-01-09,48776964047,Łódź,ul. Długa 57,kazimiera.wojciechowska@gmail.com
60051468682,Kazimiera Kozłowska,1960-05-14,48662694440,Łódź,Al. Niepodległości 98,kazimiera.kozłowska@gmail.com
79020709136,Cezary Tomaszewski,1979-02-07,48809877796,Poznań,ul. Jana Pawła II 56,cezary.tomaszewski@gmail.com
87111327657,Jacek Olszewski,1987-11-13,48652617867,Warszawa,ul. Piotrkowska 91,jacek.olszewski@gmail.com
96120457084,Lucyna Wojciechowska,1996-12-04,48595980023,Warszawa,ul. Chmielna 38,lucyna.wojciechowska@gmail.com
97060123965,Kinga Kozłowska,1997-06-01,48682605844,Warszawa,Al. Wojska Polskiego 76,kinga.kozłowska@gmail.com
70082975473,Łukasz Stępień,1970-08-29,48689852913,Warszawa,Al. Solidarności 66,łukasz.stępień@gmail.com
78071859487,Katarzyna Kowalska,1978-07-18,48552470117,Kraków,ul. Chmielna 29,katarzyna.kowalska@gmail.com
74021999605,Grażyna Wójcik,1974-02-19,48629785326,Łódź,ul. Żwirki i Wigury 99,grażyna.wójcik@gmail.com
88050149018,Józef Kamiński,1988-05-01,48627320968,Gdańsk,Al. Wojska Polskiego 3,józef.kamiński@gmail.com
82080678272,Damian Tomaszewski,1982-08-06,48754984693,Gdańsk,ul. Nowy Świat 99,damian.tomaszewski@gmail.com
75122508769,Joanna Adamczyk,1975-12-25,48674022485,Łódź,ul. Marszałkowska 98,joanna.adamczyk@gmail.com
59040899165,Ewa Ostrowska,1959-04-08,48548312307,Warszawa,Al. Jerozolimskie 59,ewa.ostrowska@gmail.com
06291234362,Dorota Nowakowska,2006-09-12,48532634248,Warszawa,ul. Puławska 35,dorota.nowakowska@gmail.com
91030105638,Kazimierz Wójcik,1991-03-01,48634328677,Łódź,ul. Piotrkowska 25,kazimierz.wójcik@gmail.com
58083073093,Łukasz Pietrzak,1958-08-30,48506484834,Warszawa,Al. Jerozolimskie 83,łukasz.pietrzak@gmail.com
52110390063,Grażyna Jankowska,1952-11-03,48710774331,Poznań,ul. Piotrkowska 52,grażyna.jankowska@gmail.com
99050966211,Kacper Górski,1999-05-09,48761201508,Warszawa,Al. Krakowska 86,kacper.górski@gmail.com
73062041827,Monika Witkowska,1973-06-20,48679009117,Poznań,ul. Targowa 55,monika.witkowska@gmail.com
46101574611,Łukasz Kowalski,1946-10-15,48692662705,Poznań,Al. Wilanowska 75,łukasz.kowalski@gmail.com
02311213065,Ewa Majewska,2002-11-12,48697957140,Gdańsk,Al. Niepodległości 90,ewa.majewska@gmail.com
73071432665,Helena Król,1973-07-14,48664455425,Kraków,Al. Waszyngtona 29,helena.król@gmail.com
87090782623,Celina Baran,1987-09-07,48642614144,Łódź,Al. Wilanowska 37,celina.baran@gmail.com
68061750146,Edyta Kozłowska,1968-06-17,48802397825,Gdańsk,ul. Targowa 83,edyta.kozłowska@gmail.com
77092100952,Janusz Wieczorek,1977-09-21,48625826920,Gdańsk,Al. Solidarności 38,janusz.wieczorek@gmail.com
82020620068,Joanna Kowalska,1982-02-06,48742417450,Warszawa,ul. Nowy Świat 84,joanna.kowalska@gmail.com
81030959894,Filip Kamiński,1981-03-09,48526537746,Warszawa,Al. KEN 58,filip.kamiński@gmail.com
92110766491,Bogdan Król,1992-11-07,48817995268,Poznań,Al. Waszyngtona 42,bogdan.król@gmail.com
46122565092,Bartosz Wróblewski,1946-12-25,48765249393,Gdańsk,ul. Krakowskie Przedmieście 97,bartosz.wróblewski@gmail.com
48092517301,Nina Sikora,1948-09-25,48553647197,Gdańsk,Al. Prymasa Tysiąclecia 8,nina.sikora@gmail.com
95102650677,Adrian Michalak,1995-10-26,48718657890,Kraków,Al. Waszyngtona 10,adrian.michalak@gmail.com
62031943671,Marian Kaczmarek,1962-03-19,48630619824,Poznań,ul. Piotrkowska 88,marian.kaczmarek@gmail.com
04311597884,Ewa Baran,2004-11-15,48654105485,Kraków,ul. Marszałkowska 23,ewa.baran@gmail.com
62061931211,Kazimierz Pietrzak,1962-06-19,48520879111,Łódź,Al. Solidarności 60,kazimierz.pietrzak@gmail.com
89112313240,Kinga Zielińska,1989-11-23,48506300708,Kraków,ul. Nowy Świat 70,kinga.zielińska@gmail.com
50031293049,Natalia Baran,1950-03-12,48720104582,Łódź,ul. Mokotowska 3,natalia.baran@gmail.com
80022653132,Błażej Malinowski,1980-02-26,48658380986,Kraków,Al. Niepodległości 53,błażej.malinowski@gmail.com
77102757301,Anita Szymańska,1977-10-27,48562187331,Gdańsk,Al. KEN 45,anita.szymańska@gmail.com
65070876382,Danuta Majewska,1965-07-08,48662926133,Kraków,Al. Wilanowska 27,danuta.majewska@gmail.com
93050273319,Eryk Jankowski,1993-05-02,48550104826,Kraków,Al. Rzeczypospolitej 30,eryk.jankowski@gmail.com
54062640186,Celina Kamińska,1954-06-26,48568732793,Łódź,Al. Wojska Polskiego 68,celina.kamińska@gmail.com
61102382542,Karolina Michalak,1961-10-23,48705506527,Warszawa,Al. Zieleniecka 99,karolina.michalak@gmail.com
03232808675,Aleksander Stępień,2003-03-28,48799866818,Kraków,ul. Długa 12,aleksander.stępień@gmail.com
98101648902,Beata Krawczyk,1998-10-16,48731931497,Kraków,ul. Marszałkowska 5,beata.krawczyk@gmail.com
62030612169,Hanna Szymańska,1962-03-06,48811892829,Poznań,ul. Żwirki i Wigury 31,hanna.szymańska@gmail.com
95041227129,Julia Dudek,1995-04-12,48577419890,Gdańsk,ul. Jana Pawła II 34,julia.dudek@gmail.com
58062066306,Bogumiła Michalak,1958-06-20,48764244099,Poznań,Al. Wojska Polskiego 71,bogumiła.michalak@gmail.com
80010339484,Magdalena Szymańska,1980-01-03,48597548044,Poznań,Al. Zieleniecka 31,magdalena.szymańska@gmail.com
69042646429,Julia Mazur,1969-04-26,48809751363,Kraków,Al. Jerozolimskie 39,julia.mazur@gmail.com
95061335945,Danuta Rutkowska,1995-06-13,48707807159,Warszawa,Al. Jana III Sobieskiego 35,danuta.rutkowska@gmail.com
57080223050,Andrzej Olszewski,1957-08-02,48748194341,Warszawa,ul. Nowy Świat 36,andrzej.olszewski@gmail.com
62052994142,Katarzyna Pietrzak,1962-05-29,48760619410,Warszawa,Al. Armii Ludowej 35,katarzyna.pietrzak@gmail.com
60061545797,Edward Krawczyk,1960-06-15,48703589341,Łódź,Al. Niepodległości 44,edward.krawczyk@gmail.com
05321096510,Kazimierz Kaczmarek,2005-12-10,48644721784,Kraków,Al. Niepodległości 48,kazimierz.kaczmarek@gmail.com
80041081895,Karol Stępień,1980-04-10,48799285379,Poznań,ul. Wspólna 84,karol.stępień@gmail.com
42062906232,Mariusz Kozłowski,1942-06-29,48615388122,Gdańsk,Al. Jana III Sobieskiego 69,mariusz.kozłowski@gmail.com
50111362221,Elżbieta Piotrowska,1950-11-13,48754219156,Gdańsk,Al. Wojska Polskiego 80,elżbieta.piotrowska@gmail.com
85012391746,Beata Rutkowska,1985-01-23,48816282658,Poznań,ul. Mokotowska 33,beata.rutkowska@gmail.com
81072607591,Kajetan Kowalski,1981-07-26,48707116890,Poznań,ul. Chmielna 47,kajetan.kowalski@gmail.com
52060301533,Adam Baran,1952-06-03,48771614692,Kraków,Al. Wilanowska 21,adam.baran@gmail.com
46072491863,Aneta Sikora,1946-07-24,48788163838,Gdańsk,Al. KEN 94,aneta.sikora@gmail.com
42122012312,Adam Kaczmarek,1942-12-20,48541996352,Warszawa,ul. Nowy Świat 43,adam.kaczmarek@gmail.com
87050801065,Laura Grabowska,1987-05-08,48668958455,Kraków,ul. Grójecka 26,laura.grabowska@gmail.com
68062804592,Emil Kamiński,1968-06-28,48734205550,Łódź,ul. Żwirki i Wigury 20,emil.kamiński@gmail.com
06232250244,Maria Górska,2006-03-22,48595329186,Łódź,Al. Wilanowska 39,maria.górska@gmail.com
05291487565,Alicja Rutkowska,2005-09-14,48662599094,Kraków,ul. Puławska 18,alicja.rutkowska@gmail.com
53031456144,Alicja Dąbrowska,1953-03-14,48544800444,Warszawa,Al. Waszyngtona 33,alicja.dąbrowska@gmail.com
78021799821,Helena Michalska,1978-02-17,48726742421,Poznań,ul. Wspólna 92,helena.michalska@gmail.com
57080435295,Bartłomiej Witkowski,1957-08-04,48643714931,Poznań,Al. Wojska Polskiego 86,bartłomiej.witkowski@gmail.com
51102751435,Dariusz Górski,1951-10-27,48793962388,Łódź,Al. KEN 26,dariusz.górski@gmail.com
04211910345,Magdalena Nowak,2004-01-19,48605529883,Poznań,Al. Jerozolimskie 55,magdalena.nowak@gmail.com
77032249947,Lidia Adamczyk,1977-03-22,48796448659,Łódź,ul. Długa 85,lidia.adamczyk@gmail.com
64122769827,Alicja Jabłońska,1964-12-27,48561849586,Gdańsk,Al. KEN 78,alicja.jabłońska@gmail.com
52080237663,Kamila Lewandowska,1952-08-02,48668131706,Kraków,ul. Puławska 71,kamila.lewandowska@gmail.com
98031109715,Aleksander Stępień,1998-03-11,48534375893,Warszawa,Al. KEN 29,aleksander.stępień@gmail.com
81070551588,Julia Kaczmarek,1981-07-05,48646928273,Kraków,Al. Stanów Zjednoczonych 21,julia.kaczmarek@gmail.com
99091240275,Adam Nowakowski,1999-09-12,48772280865,Warszawa,ul. Puławska 99,adam.nowakowski@gmail.com
58030173401,Aneta Wróblewska,1958-03-01,48709373478,Gdańsk,ul. Jana Pawła II 52,aneta.wróblewska@gmail.com
74092208864,Beata Górska,1974-09-22,48777612951,Warszawa,Al. Niepodległości 75,beata.górska@gmail.com
45040680841,Edyta Sikora,1945-04-06,48705797919,Poznań,ul. Targowa 6,edyta.sikora@gmail.com
83072534877,Dariusz Pietrzak,1983-07-25,48575730463,Gdańsk,Al. KEN 22,dariusz.pietrzak@gmail.com
78061632588,Monika Pietrzak,1978-06-16,48735509191,Kraków,Al. Jana III Sobieskiego 85,monika.pietrzak@gmail.com
67060403178,Kazimierz Nowicki,1967-06-04,48630669478,Warszawa,Al. Niepodległości 39,kazimierz.nowicki@gmail.com
75100448351,Kajetan Wojciechowski,1975-10-04,48623686473,Łódź,ul. Targowa 71,kajetan.wojciechowski@gmail.com
79012474770,Mariusz Zając,1979-01-24,48598267019,Łódź,ul. Nowy Świat 42,mariusz.zając@gmail.com
51062756969,Joanna Wojciechowska,1951-06-27,48647182624,Poznań,ul. Długa 29,joanna.wojciechowska@gmail.com
83021351513,Błażej Walczak,1983-02-13,48663783728,Warszawa,ul. Marszałkowska 89,błażej.walczak@gmail.com
82042525318,Marek Kozłowski,1982-04-25,48739363330,Kraków,Al. Krakowska 76,marek.kozłowski@gmail.com
52051351581,Marta Baran,1952-05-13,48631266701,Warszawa,ul. Długa 67,marta.baran@gmail.com
71080316244,Dorota Wiśniewska,1971-08-03,48674278516,Łódź,Al. KEN 2,dorota.wiśniewska@gmail.com
89070714336,Józef Kozłowski,1989-07-07,48724044231,Kraków,Al. Krakowska 32,józef.kozłowski@gmail.com
01321874718,Emil Rutkowski,2001-12-18,48594829708,Kraków,ul. Świętokrzyska 86,emil.rutkowski@gmail.com
90031320406,Bożena Kowalska,1990-03-13,48562254285,Poznań,Al. Jerozolimskie 24,bożena.kowalska@gmail.com
77082055411,Antoni Malinowski,1977-08-20,48549276596,Łódź,Al. Wojska Polskiego 75,antoni.malinowski@gmail.com
